date,time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1
2021-10-03,18:30:00,40.66447,-73.89593,0,0,Unspecified
2021-10-03,09:43:00,40.689598,-73.91025,0,0,Passing Too Closely
2021-08-06,15:50:00,40.88102,-73.90331,0,0,Driver Inattention/Distraction
2021-10-03,04:40:00,40.663284,-73.96096,0,0,Driver Inattention/Distraction
2021-10-03,13:00:00,0.0,0.0,0,0,Unspecified
2021-10-03,02:50:00,40.71872,-73.99062,0,0,Unspecified
2021-10-03,06:15:00,40.700005,-73.7547,0,0,Failure to Yield Right-of-Way
2021-10-03,01:50:00,40.69552,-73.86456,0,0,Passing or Lane Usage Improper
2021-10-03,05:20:00,40.84263,-73.90597,0,0,Other Vehicular
2021-10-03,18:21:00,40.658413,-73.8861,0,0,Unspecified
2021-10-03,12:00:00,40.774853,-73.98067,0,0,Other Vehicular
2021-10-03,00:30:00,40.736004,-73.99362,0,0,Following Too Closely
2021-10-03,16:41:00,0.0,0.0,0,0,Passenger Distraction
2021-10-03,15:15:00,0.0,0.0,1,0,Failure to Yield Right-of-Way
2022-03-31,07:30:00,40.646793,-74.013145,0,0,Unspecified
2021-10-03,16:00:00,40.78515,-73.94063,0,0,Other Vehicular
2021-10-03,13:49:00,0.0,0.0,1,0,Turning Improperly
2021-10-03,02:00:00,40.66706,-73.7392,2,0,Driver Inattention/Distraction
2021-10-03,16:10:00,0.0,0.0,0,0,Turning Improperly
2021-10-03,06:33:00,40.88768,-73.877556,0,0,Driver Inattention/Distraction
2021-09-28,18:30:00,40.60228,-74.140366,0,0,Driver Inattention/Distraction
2021-10-02,01:08:00,40.687347,-73.87516,0,0,Unsafe Speed
2022-03-30,22:00:00,40.63465,-73.90733,0,0,Turning Improperly
2021-10-03,13:00:00,40.73599,-73.98946,0,0,Driver Inattention/Distraction
2021-10-03,15:05:00,0.0,0.0,1,0,Driver Inattention/Distraction
2021-12-18,11:29:00,40.753147,-73.86339,0,0,Unspecified
2021-10-03,16:00:00,0.0,0.0,0,0,Driver Inattention/Distraction
2021-10-03,22:30:00,40.720013,-73.96204,0,0,Driver Inattention/Distraction
2021-10-03,19:51:00,40.80327,-73.95812,1,0,Driver Inattention/Distraction
2021-10-03,14:35:00,0.0,0.0,0,0,Unspecified
2021-10-03,02:35:00,40.817596,-73.95319,0,0,Unsafe Speed
2021-09-29,06:03:00,40.68605,-73.831726,0,0,Traffic Control Disregarded
2021-10-03,00:25:00,40.71713,-73.7986,0,0,Unspecified
2021-10-03,20:22:00,40.621265,-73.952614,1,0,Unspecified
2021-10-03,10:00:00,40.692574,-73.81142,2,0,Failure to Yield Right-of-Way
2021-10-03,13:30:00,40.612183,-74.08798,0,0,Driver Inattention/Distraction
2021-10-03,04:14:00,40.671555,-73.915924,0,0,Backing Unsafely
2021-10-03,00:00:00,40.74266,-73.88165,0,0,Unspecified
2021-10-03,13:14:00,40.70447,-73.94274,1,0,Driver Inattention/Distraction
2021-10-03,03:00:00,40.8311573,-73.8538364,1,0,Driver Inattention/Distraction
2021-10-01,15:00:00,40.790997,-73.94931,0,0,Unspecified
2021-10-02,20:00:00,40.835094,-73.88697,0,0,Unspecified
2021-10-03,10:00:00,40.88145,-73.91685,0,0,Unspecified
2021-10-03,19:34:00,40.76077,-73.91756,1,0,Backing Unsafely
2021-10-02,18:30:00,40.70729,-73.804245,0,0,Unsafe Lane Changing
2021-10-03,20:15:00,40.59265,-74.10083,1,0,Following Too Closely
2021-10-03,05:27:00,40.614582,-74.08547,1,0,Driver Inattention/Distraction
2021-10-03,06:50:00,40.589367,-73.98093,0,0,Driver Inattention/Distraction
2021-10-03,19:15:00,40.682915,-73.96416,1,0,View Obstructed/Limited
2021-10-03,03:50:00,40.75585,-73.88259,0,0,Driver Inattention/Distraction
2021-10-03,14:57:00,0.0,0.0,1,0,Driver Inattention/Distraction
2021-10-03,18:00:00,40.832367,-73.82971,0,0,Unspecified
2021-10-03,11:55:00,40.859642,-73.899826,0,0,Passing or Lane Usage Improper
2021-09-26,17:06:00,40.524612,-74.230446,0,0,Failure to Yield Right-of-Way
2021-10-03,21:20:00,40.629913,-73.98668,1,0,Unspecified
2021-10-03,01:31:00,40.848793,-73.91495,0,0,Driver Inattention/Distraction
2021-10-02,16:15:00,40.717464,-74.0053,1,0,Unspecified
2021-10-03,04:30:00,40.762875,-73.79516,0,0,Fell Asleep
2021-10-03,08:25:00,40.816067,-73.91765,0,0,Unspecified
2021-10-03,18:33:00,40.63174,-73.90532,0,0,Driver Inexperience
2021-10-03,11:57:00,40.701218,-73.81622,0,0,Turning Improperly
2021-10-03,20:15:00,40.77731,-73.91239,1,0,Driver Inexperience
2021-10-03,15:00:00,40.741394,-73.82303,0,0,Unspecified
2021-10-03,10:55:00,40.644306,-74.01804,0,0,Unspecified
2021-10-03,18:42:00,40.694687,-73.91112,2,0,Driver Inattention/Distraction
2021-10-03,21:04:00,40.82364,-73.89391,0,0,Driver Inattention/Distraction
2021-10-03,07:38:00,40.72174,-74.00523,1,0,Unspecified
2021-10-03,23:30:00,40.845985,-73.884476,1,0,Driver Inattention/Distraction
2021-10-03,14:20:00,0.0,0.0,1,0,Driver Inattention/Distraction
2021-10-03,10:20:00,40.68775,-73.79039,0,0,Driver Inattention/Distraction
2021-10-01,09:21:00,40.67878,-73.91986,0,0,Unsafe Speed
2021-09-29,11:15:00,0.0,0.0,1,0,Driver Inattention/Distraction
2021-10-03,10:18:00,40.61135,-74.09847,2,0,Driver Inattention/Distraction
2022-03-26,11:26:00,40.649868,-73.93409,0,0,Unspecified
2021-10-03,17:07:00,0.0,0.0,0,0,Passing or Lane Usage Improper
2021-10-02,16:20:00,40.680717,-73.9463,0,0,Unsafe Speed
2021-10-03,00:45:00,40.84708,-73.8867,0,0,Turning Improperly
2021-10-03,02:10:00,40.731983,-73.91912,0,0,Reaction to Uninvolved Vehicle
2021-10-03,02:54:00,40.74198,-73.82475,1,0,Passing or Lane Usage Improper
2021-10-03,21:30:00,40.751545,-73.87085,1,0,Driver Inattention/Distraction
2021-10-03,04:50:00,40.827377,-73.94483,0,0,Following Too Closely
2021-10-02,03:21:00,40.66552,-73.74467,0,0,Unspecified
2021-10-03,18:45:00,40.818993,-73.909744,0,0,Unspecified
2021-10-03,16:15:00,0.0,0.0,0,0,Brakes Defective
2021-10-03,00:30:00,40.671932,-73.85165,0,0,Unsafe Lane Changing
2021-10-03,07:05:00,40.852318,-73.89258,0,0,Driver Inattention/Distraction
2021-10-01,13:50:00,40.80629,-73.95773,1,0,Unsafe Speed
2021-10-01,20:24:00,40.672886,-73.99922,0,0,Following Too Closely
2021-10-03,00:30:00,40.66496,-73.82226,1,0,View Obstructed/Limited
2021-09-26,12:50:00,40.5569311,-74.1748459,0,0,Unspecified
2021-09-29,12:42:00,40.67732,-73.87871,1,0,Unspecified
2021-10-03,06:32:00,40.70409,-73.9265,0,0,Driver Inattention/Distraction
2021-10-03,03:00:00,40.718582,-73.99175,0,0,Oversized Vehicle
2021-10-03,02:30:00,40.863777,-73.86477,0,0,Driver Inexperience
2021-10-03,04:19:00,40.82403,-73.94476,6,0,Alcohol Involvement
2021-10-03,14:45:00,40.668293,-73.93952,0,0,Driver Inattention/Distraction
2021-10-03,22:45:00,40.758106,-73.85721,0,0,Driver Inattention/Distraction
2021-10-03,10:40:00,0.0,0.0,1,0,Unspecified
2021-10-03,16:45:00,40.655743,-73.85908,0,0,Passing or Lane Usage Improper
2021-09-29,08:38:00,40.85885,-73.885956,2,0,Driver Inattention/Distraction
2021-10-03,22:38:00,40.64313,-73.95044,0,0,Backing Unsafely
2021-10-03,18:47:00,40.60064,-73.93997,0,0,Turning Improperly
2021-10-03,04:00:00,40.6832,-73.82742,0,0,Following Too Closely
2021-10-03,04:23:00,40.724667,-73.820786,0,0,Driver Inattention/Distraction
2021-10-03,12:47:00,40.845886,-73.915085,0,0,Following Too Closely
2021-10-03,19:12:00,40.76522,-73.8719,1,0,Driver Inattention/Distraction
2021-10-03,19:55:00,40.70658,-73.954346,1,0,Failure to Yield Right-of-Way
2021-09-27,11:00:00,40.805668,-73.93648,0,0,Driver Inattention/Distraction
2022-03-31,08:18:00,40.827812,-73.925934,1,0,Traffic Control Disregarded
2021-10-02,04:10:00,40.693005,-73.789856,0,0,Unspecified
2021-10-03,04:30:00,40.842182,-73.85105,0,0,Unspecified
2021-10-03,22:45:00,40.828114,-73.93107,0,0,Unspecified
2021-10-01,17:55:00,40.858406,-73.86792,0,0,Passing or Lane Usage Improper
2021-09-16,18:18:00,40.71382,-73.85676,0,0,Driver Inattention/Distraction
2021-10-01,18:00:00,40.746567,-73.94789,0,0,Driver Inattention/Distraction
2021-10-03,14:00:00,40.6955916,-73.742008,0,0,Driver Inattention/Distraction
2021-06-04,16:05:00,40.754147,-73.722885,0,0,Unspecified
2021-10-03,01:21:00,40.828114,-73.93107,1,0,Unsafe Speed
2021-10-03,15:55:00,0.0,0.0,0,0,Turning Improperly
2021-10-03,19:35:00,40.684208,-73.86646,0,0,Passing or Lane Usage Improper
2021-10-03,17:35:00,40.733288,-74.005,1,0,Driver Inexperience
2021-09-09,19:50:00,40.549606,-74.22105,0,0,Driver Inattention/Distraction
2021-10-03,04:30:00,40.816795,-73.850685,0,0,Unspecified
2021-09-02,21:45:00,40.87824,-73.90115,0,0,Unspecified
2021-10-03,00:32:00,40.74579,-73.990715,0,0,Unspecified
2021-10-01,09:00:00,40.693604,-73.86143,0,0,Backing Unsafely
2021-10-03,16:50:00,40.817913,-73.911156,1,0,Unspecified
2021-10-03,09:45:00,40.75286,-73.87446,2,0,Other Vehicular
2021-10-03,22:20:00,40.83406,-73.944885,1,0,Driver Inexperience
2021-10-03,17:50:00,40.719215,-73.95701,0,0,Passing Too Closely
2021-10-03,16:20:00,40.70145,-73.989624,0,0,Failure to Yield Right-of-Way
2021-09-26,15:15:00,40.65814,-74.00356,2,0,Following Too Closely
2021-10-03,06:58:00,40.710785,-73.95995,1,0,Failure to Yield Right-of-Way
2021-10-03,00:45:00,40.575165,-74.12785,0,0,Unsafe Speed
2021-10-03,16:57:00,40.76268,-73.77052,0,0,Passing or Lane Usage Improper
2021-10-03,01:05:00,40.703915,-73.94817,0,0,Unsafe Speed
2021-10-01,11:15:00,40.642265,-73.99655,0,0,Unspecified
2021-10-03,16:05:00,0.0,0.0,0,0,Driver Inattention/Distraction
2021-09-20,18:45:00,40.824398,-73.88306,1,0,Unspecified
2021-10-03,11:30:00,0.0,0.0,0,0,Passing Too Closely
2021-10-01,23:38:00,40.82929,-73.93501,3,0,Driver Inattention/Distraction
2021-10-03,08:00:00,40.812813,-73.91595,0,0,Unsafe Speed
2021-10-03,21:00:00,40.759308,-73.944176,1,0,Unspecified
2021-10-03,16:24:00,40.687805,-73.833565,0,0,Following Too Closely
2021-10-03,18:55:00,40.757183,-73.85503,1,0,Driver Inattention/Distraction
2021-10-03,01:20:00,40.609333,-73.948425,0,0,Failure to Yield Right-of-Way
2021-10-03,17:53:00,40.70403,-73.81711,1,0,Traffic Control Disregarded
2021-10-03,13:26:00,40.855812,-73.890785,1,0,Driver Inattention/Distraction
2021-10-03,11:14:00,40.619434,-74.15082,0,0,Passing Too Closely
2021-10-03,06:45:00,40.63528,-73.91047,0,0,Driver Inattention/Distraction
2021-10-03,18:00:00,40.814594,-73.88588,0,0,Turning Improperly
2021-10-02,02:50:00,40.73235,-73.984955,1,0,Failure to Yield Right-of-Way
2021-10-03,17:20:00,40.7605,-73.95699,0,0,Tinted Windows
2021-10-03,16:25:00,40.88437,-73.90105,0,0,Traffic Control Disregarded
2021-10-03,15:15:00,0.0,0.0,1,0,Unspecified
2021-09-28,15:34:00,40.68727,-73.9102,0,0,Passing Too Closely
2021-10-03,20:30:00,40.789696,-73.94026,0,0,Unspecified
2021-10-03,11:50:00,40.694767,-73.74698,0,0,Passing or Lane Usage Improper
2021-09-30,18:55:00,40.84506,-73.91309,1,0,
2021-10-03,23:00:00,40.82615,-73.87766,0,0,Alcohol Involvement
2021-10-01,13:00:00,40.762737,-73.9597,0,0,Unspecified
2021-10-03,10:05:00,40.834267,-73.82617,0,0,Unspecified
2021-09-25,00:00:00,40.721386,-73.816376,0,0,Unspecified
2021-10-03,11:45:00,40.747066,-73.97925,1,0,Driver Inattention/Distraction
2021-10-03,00:00:00,40.62243,-73.94197,1,0,Alcohol Involvement
2021-10-03,19:50:00,40.74461,-73.996895,2,0,Turning Improperly
2021-09-28,23:12:00,40.726295,-73.84619,1,0,Traffic Control Disregarded
2021-10-03,04:28:00,40.81594,-73.945244,0,0,Alcohol Involvement
2021-10-03,10:45:00,40.679565,-73.93436,0,0,Driver Inattention/Distraction
2021-10-03,19:00:00,40.793556,-73.967026,0,0,Failure to Yield Right-of-Way
2021-10-03,16:10:00,40.82906,-73.91001,0,0,Unspecified
2021-10-03,19:15:00,40.799305,-73.94324,1,0,Unspecified
2021-10-03,11:08:00,40.734943,-73.751396,0,0,Driver Inattention/Distraction
2021-10-01,19:40:00,40.680183,-73.7937,4,0,Unsafe Speed
2021-10-03,19:23:00,40.868694,-73.90237,0,0,Reaction to Uninvolved Vehicle
2021-09-21,15:00:00,40.679203,-73.9553,0,0,Passing Too Closely
2021-10-03,22:25:00,40.760857,-73.961075,0,0,Driver Inattention/Distraction
2021-10-03,22:10:00,40.80534,-73.92095,1,0,Unspecified
2021-10-03,11:30:00,40.750397,-73.83514,0,0,Other Vehicular
2021-10-03,00:27:00,40.72125,-73.99224,0,0,Failure to Yield Right-of-Way
2021-10-03,04:13:00,40.660297,-73.947685,1,0,Traffic Control Disregarded
2021-10-03,21:03:00,40.762676,-73.954346,0,0,Driver Inattention/Distraction
2021-10-03,04:00:00,40.67303,-73.901,0,0,Driver Inattention/Distraction
2021-09-30,19:20:00,40.793186,-73.94057,1,0,Traffic Control Disregarded
2021-10-03,00:39:00,40.63656,-74.168236,0,0,Driver Inattention/Distraction
2021-09-13,02:30:00,40.765755,-73.924515,0,0,Alcohol Involvement
2021-10-03,19:26:00,40.65723,-73.96025,0,0,Driver Inattention/Distraction
2021-10-03,16:35:00,0.0,0.0,1,0,Passing or Lane Usage Improper
2021-10-03,21:39:00,40.66584,-73.75551,0,0,Reaction to Uninvolved Vehicle
2021-09-06,01:15:00,40.72378,-73.80227,0,0,Backing Unsafely
2021-09-09,12:05:00,40.5528,-74.191444,0,0,Unspecified
2022-03-30,18:22:00,40.73093,-73.864586,4,0,Lost Consciousness
2021-10-03,04:15:00,40.577065,-74.11635,1,0,Driver Inattention/Distraction
2021-10-02,11:20:00,40.6913651,-73.926333,0,0,View Obstructed/Limited
2021-05-15,11:00:00,40.749744,-73.884315,1,0,Other Vehicular
2021-10-03,23:10:00,40.681923,-73.831924,0,0,Driver Inattention/Distraction
2021-10-03,16:48:00,0.0,0.0,0,0,Driver Inattention/Distraction
2021-10-03,20:40:00,40.734768,-73.87459,0,0,Driver Inattention/Distraction
2021-10-03,16:50:00,40.872314,-73.91274,2,0,Driver Inattention/Distraction
2021-10-03,23:00:00,40.71258,-73.958115,0,0,Following Too Closely
2021-09-30,12:29:00,40.61654,-73.9766,0,0,Driver Inattention/Distraction
2021-10-03,11:59:00,40.75097,-73.825775,3,0,Following Too Closely
2021-08-28,05:00:00,40.764225,-73.77839,0,0,Driver Inattention/Distraction
2021-10-03,19:06:00,40.612434,-74.15366,0,0,Glare
2021-10-03,08:30:00,40.697903,-73.9468,0,0,Passing Too Closely
2021-10-03,22:30:00,40.57917,-74.10106,0,0,Turning Improperly
2021-10-03,16:18:00,40.676437,-73.91246,0,0,Unspecified
2021-10-03,22:21:00,40.627598,-74.03821,0,0,Reaction to Uninvolved Vehicle
2021-09-30,19:50:00,40.644913,-73.97443,0,0,Unspecified
2021-10-03,23:00:00,40.629936,-73.90448,0,0,Unspecified
2021-10-03,06:40:00,40.69169,-73.90585,0,0,Driver Inattention/Distraction
2021-10-03,21:20:00,40.721703,-73.95065,0,0,Traffic Control Disregarded
2021-10-03,14:30:00,0.0,0.0,2,0,Failure to Yield Right-of-Way
2022-03-30,17:50:00,40.730118,-73.86232,1,0,Driver Inattention/Distraction
2022-03-26,04:42:00,40.752968,-73.83689,1,0,Driver Inattention/Distraction
2022-04-01,17:20:00,40.788685,-73.94386,0,0,Following Too Closely
2022-04-01,17:18:00,40.708363,-73.92401,0,0,Reaction to Uninvolved Vehicle
2022-03-31,11:20:00,40.75681,-73.971146,0,0,Driver Inattention/Distraction
2021-11-15,11:00:00,40.76649,-73.95696,2,0,Driver Inattention/Distraction
2021-12-08,08:00:00,40.630318,-74.08683,0,0,Traffic Control Disregarded
2021-12-09,09:21:00,40.830994,-73.92291,0,0,Passing or Lane Usage Improper
2022-03-30,10:30:00,40.67264,-73.87281,0,0,Driver Inattention/Distraction
2022-03-30,15:55:00,40.68378,-73.789734,1,0,Traffic Control Disregarded
2022-03-22,21:12:00,40.66188,-73.94557,1,0,Driver Inattention/Distraction
2022-03-31,13:10:00,40.81313,-73.89428,0,0,Driver Inattention/Distraction
2022-04-01,16:47:00,40.667236,-73.770004,1,0,Following Too Closely
2022-03-23,14:31:00,40.715233,-74.005424,0,0,Unspecified
2022-04-01,20:15:00,40.663643,-73.89084,0,0,Traffic Control Disregarded
2022-03-30,01:00:00,40.7158,-73.824486,0,0,Alcohol Involvement
2022-03-31,16:30:00,40.651733,-73.93039,0,0,Driver Inattention/Distraction
2022-03-30,10:40:00,40.805077,-73.91092,0,0,Unspecified
2022-04-01,00:30:00,40.74147,-73.82281,0,0,Following Too Closely
2022-03-31,14:02:00,40.65115,-73.890015,0,0,Driver Inattention/Distraction
2022-03-30,18:30:00,40.665306,-73.883804,1,0,Failure to Yield Right-of-Way
2022-03-31,10:15:00,40.76295,-73.83196,0,0,Passing or Lane Usage Improper
2022-04-01,14:05:00,40.609913,-73.94852,3,0,Lost Consciousness
2022-03-30,18:00:00,40.598694,-74.00592,0,0,Backing Unsafely
2022-03-30,17:42:00,40.830936,-73.91241,0,0,Other Vehicular
2022-03-27,12:30:00,40.769226,-73.98477,0,0,Other Vehicular
2022-03-31,14:00:00,40.824757,-73.87733,0,0,Driver Inattention/Distraction
2022-03-31,11:50:00,40.705246,-73.95908,2,0,Following Too Closely
2022-03-30,12:21:00,40.699364,-73.89495,0,0,Passing Too Closely
2022-03-30,18:58:00,40.68668,-73.97937,0,0,Driver Inattention/Distraction
2022-03-30,19:00:00,40.7432,-73.89589,2,0,Other Vehicular
2021-06-04,09:00:00,40.82244,-73.91289,0,0,Other Vehicular
2022-03-31,06:23:00,40.6818,-73.73257,0,0,Unspecified
2022-04-01,19:39:00,40.826504,-73.93451,1,0,Brakes Defective
2022-03-31,09:40:00,40.755657,-73.86244,1,0,Driver Inattention/Distraction
2022-03-04,00:00:00,40.83872,-73.91378,1,0,Unsafe Speed
2022-03-31,20:36:00,40.80684,-73.9275,2,0,Alcohol Involvement
2022-03-30,04:35:00,40.751972,-73.879974,0,0,Driver Inattention/Distraction
2022-03-31,09:15:00,40.61748,-73.96482,1,0,Unspecified
2022-04-01,06:31:00,40.556534,-74.12813,1,0,Driver Inattention/Distraction
2022-04-01,18:30:00,40.74175,-73.86157,0,0,Driver Inattention/Distraction
2022-03-29,11:25:00,40.66435,-73.95099,0,0,Following Too Closely
2022-04-01,09:58:00,40.629974,-74.00813,0,0,Driver Inattention/Distraction
2022-03-30,08:16:00,40.73228,-73.85183,0,0,Passing Too Closely
2022-03-30,17:45:00,40.63401,-74.16625,3,0,View Obstructed/Limited
2022-04-01,06:00:00,40.748226,-73.75979,0,0,Other Vehicular
2022-03-30,12:57:00,40.721024,-73.981094,1,0,Unspecified
2022-03-27,04:32:00,40.845177,-73.91417,1,0,Driver Inattention/Distraction
2022-04-01,14:00:00,40.718395,-73.826385,2,0,Following Too Closely
2022-03-30,08:11:00,40.678318,-73.94693,0,0,Driver Inexperience
2022-03-30,20:00:00,40.695316,-73.936714,0,0,Unspecified
2022-03-29,13:50:00,40.839622,-73.870285,2,0,Passing Too Closely
2022-03-31,20:41:00,40.622055,-73.955696,1,0,Unspecified
2022-04-01,20:45:00,40.67318,-73.78103,0,0,Failure to Yield Right-of-Way
2022-03-26,09:20:00,40.67655,-73.91465,0,0,Passing or Lane Usage Improper
2022-03-30,01:02:00,40.8396,-73.929474,0,0,Passing or Lane Usage Improper
2022-04-01,19:39:00,40.746536,-73.985954,0,0,Driver Inattention/Distraction
2022-03-30,03:00:00,40.736763,-73.97853,0,0,Unspecified
2022-04-01,11:40:00,40.686653,-73.9841,0,0,Driverless/Runaway Vehicle
2022-03-30,06:05:00,40.60487,-74.02955,0,0,Following Too Closely
2022-03-31,08:00:00,40.666115,-73.79358,1,0,Following Too Closely
2022-03-26,10:37:00,40.900143,-73.86919,0,0,Oversized Vehicle
2022-03-31,12:00:00,40.752045,-73.85425,0,0,Backing Unsafely
2022-03-31,11:28:00,40.63428,-73.9492,1,0,
2022-04-01,11:26:00,40.747078,-73.981346,0,0,Passing or Lane Usage Improper
2022-03-31,15:30:00,40.73498,-73.85581,0,0,Traffic Control Disregarded
2022-03-31,02:50:00,40.65823,-74.00035,0,0,Turning Improperly
2022-04-01,10:36:00,40.658527,-73.939575,0,0,Unspecified
2022-03-30,11:37:00,40.691444,-73.75211,0,0,Failure to Yield Right-of-Way
2022-03-31,00:16:00,40.75875,-73.96864,0,0,Driver Inattention/Distraction
2022-04-01,07:30:00,40.581516,-73.96734,0,0,Driver Inexperience
2022-03-31,14:50:00,40.616413,-74.103516,1,0,Driver Inattention/Distraction
2022-04-01,14:00:00,40.843807,-73.93405,0,0,Unsafe Speed
2022-04-01,09:30:00,40.727253,-73.74808,0,0,Unsafe Speed
2022-03-30,07:45:00,40.76996,-73.82658,0,0,Passing or Lane Usage Improper
2022-03-31,23:43:00,40.788895,-73.81869,1,0,Unspecified
2022-04-01,14:32:00,40.719135,-73.78949,0,0,Driver Inattention/Distraction
2022-03-29,09:00:00,40.776882,-73.92332,0,0,Unspecified
2022-03-26,04:34:00,40.739086,-73.99139,1,0,Unspecified
2022-03-31,12:20:00,40.66224,-73.99944,2,0,Unspecified
2022-03-20,07:15:00,40.668797,-73.93113,0,0,Unspecified
2022-04-01,16:50:00,40.657814,-73.89613,2,0,Driver Inattention/Distraction
2022-03-29,17:45:00,40.66747,-73.9396,0,0,Driver Inattention/Distraction
2022-04-01,03:58:00,40.759727,-73.99169,1,0,Driver Inattention/Distraction
2021-10-04,13:30:00,40.712727,-73.72899,0,0,Tire Failure/Inadequate
2022-03-21,17:08:00,40.75694,-73.93464,2,0,Driver Inattention/Distraction
2022-03-30,16:45:00,40.66874,-73.99668,1,0,Unsafe Lane Changing
2022-03-31,13:00:00,40.641987,-74.01724,0,0,View Obstructed/Limited
2022-03-30,20:00:00,40.84474,-73.922585,0,0,Following Too Closely
2022-04-01,00:00:00,40.745308,-73.90753,0,0,Driver Inattention/Distraction
2022-04-01,11:15:00,40.735508,-73.99461,1,0,Unsafe Speed
2022-03-31,15:58:00,40.731155,-73.89368,0,0,Passing Too Closely
2022-04-01,16:15:00,40.8585,-73.86783,0,0,Driver Inattention/Distraction
2022-03-31,23:17:00,40.71406,-73.95292,0,0,Unspecified
2022-04-01,12:00:00,40.732403,-73.74357,0,0,Unspecified
2022-03-30,13:40:00,40.777874,-73.95175,1,0,Traffic Control Disregarded
2022-03-30,10:28:00,40.859547,-73.80091,0,0,Unspecified
2022-03-31,10:19:00,40.704876,-73.95571,0,0,Passing or Lane Usage Improper
2022-03-22,01:00:00,40.689964,-73.796776,0,0,Passing or Lane Usage Improper
2022-03-30,13:20:00,40.75597,-73.91262,1,0,Driver Inattention/Distraction
2022-04-01,08:42:00,40.83609,-73.92926,0,0,Failure to Yield Right-of-Way
2022-03-31,10:40:00,40.84741,-73.85137,0,0,Unspecified
2022-03-30,15:03:00,40.644623,-73.90709,0,0,Failure to Yield Right-of-Way
2022-03-30,15:11:00,40.61359,-73.97082,1,0,Unspecified
2022-03-31,18:30:00,40.84231,-73.937035,0,0,Unspecified
2022-03-25,12:30:00,40.65881,-73.98172,0,0,Passing Too Closely
2022-03-31,08:00:00,40.872494,-73.88147,1,0,Following Too Closely
2022-03-31,00:15:00,40.64367,-74.015495,1,0,Failure to Yield Right-of-Way
2022-03-28,10:00:00,40.68629,-73.98527,0,0,Driver Inattention/Distraction
